simulation_id,revenue_2035_eur_m
5365,12624.9
5366,12625.9
5367,12626.2
5368,12626.5
5369,12626.9
5370,12627.2
5371,12627.8
5372,12627.9
5373,12628.5
5374,12628.7
5375,12629.3
5376,12629.8
5377,12630.2
5378,12630.6
5379,12631.0
5380,12631.3
5381,12631.6
5382,12631.6
5383,12632.1
5384,12632.2
5385,12632.8
5386,12633.0
5387,12633.2
5388,12633.2
5389,12633.9
5390,12634.2
5391,12634.5
5392,12634.8
5393,12635.0
5394,12635.0
5395,12635.1
5396,12635.2
5397,12635.2
5398,12635.6
5399,12635.7
5400,12636.0
5401,12636.8
5402,12637.2
5403,12637.4
5404,12637.7
5405,12638.3
5406,12638.8
5407,12638.8
5408,12638.9
5409,12638.9
5410,12639.0
5411,12639.3
5412,12639.6
5413,12639.7
5414,12639.7
5415,12640.3
5416,12640.8
5417,12641.0
5418,12641.2
5419,12641.3
5420,12641.5
5421,12641.7
5422,12642.0
5423,12642.3
5424,12642.3
5425,12642.4
5426,12642.6
5427,12642.7
5428,12642.7
5429,12643.0
5430,12643.2
5431,12643.5
5432,12644.2
5433,12644.3
5434,12644.8
5435,12644.8
5436,12644.9
5437,12645.9
5438,12646.1
5439,12646.1
5440,12646.4
5441,12646.5
5442,12646.5
5443,12646.7
5444,12646.8
5445,12647.0
5446,12647.1
5447,12647.2
5448,12647.4
5449,12647.4
5450,12649.0
5451,12649.5
5452,12649.7
5453,12649.9
5454,12650.4
5455,12650.6
5456,12650.8
5457,12651.2
5458,12651.3
5459,12651.7
5460,12651.8
5461,12651.9
5462,12652.6
5463,12652.7
5464,12653.0
5465,12653.1
5466,12653.3
5467,12654.6
5468,12654.9
5469,12655.2
5470,12655.8
5471,12656.3
5472,12656.5
5473,12656.9
5474,12657.1
5475,12657.1
5476,12657.2
5477,12657.9
5478,12658.0
5479,12658.3
5480,12658.4
5481,12658.5
5482,12658.6
5483,12659.2
5484,12659.2
5485,12659.8
5486,12660.2
5487,12660.4
5488,12660.6
5489,12660.8
5490,12660.9
5491,12661.4
5492,12661.4
5493,12662.7
5494,12662.8
5495,12663.6
5496,12664.3
5497,12664.5
5498,12664.5
5499,12665.1
5500,12665.2
5501,12665.2
5502,12665.5
5503,12665.6
5504,12666.3
5505,12666.3
5506,12666.3
5507,12666.7
5508,12666.7
5509,12666.9
5510,12667.0
5511,12667.7
5512,12667.8
5513,12668.3
5514,12668.4
5515,12668.9
5516,12669.0
5517,12669.7
5518,12669.9
5519,12670.7
5520,12670.9
5521,12671.1
5522,12671.8
5523,12673.0
5524,12673.1
5525,12673.9
5526,12673.9
5527,12673.9
5528,12674.5
5529,12674.5
5530,12675.3
5531,12675.3
5532,12675.8
5533,12676.4
5534,12676.5
5535,12676.6
5536,12676.6
5537,12676.8
5538,12677.1
5539,12677.3
5540,12677.9
5541,12678.0
5542,12678.0
5543,12678.3
5544,12678.3
5545,12678.4
5546,12678.7
5547,12678.8
5548,12679.0
5549,12679.1
5550,12679.2
5551,12679.2
5552,12679.4
5553,12679.5
5554,12679.6
5555,12679.8
5556,12680.0
5557,12680.0
5558,12680.6
5559,12680.8
5560,12681.0
5561,12681.3
5562,12681.4
5563,12681.8
5564,12682.5
5565,12682.7
5566,12683.0
5567,12683.3
5568,12683.8
5569,12683.9
5570,12684.2
5571,12684.4
5572,12684.7
5573,12685.0
5574,12685.2
5575,12685.8
5576,12686.0
5577,12686.1
5578,12686.2
5579,12686.5
5580,12686.5
5581,12686.8
5582,12687.3
5583,12687.3
5584,12687.7
5585,12688.1
5586,12688.3
5587,12688.9
5588,12689.5
5589,12689.8
5590,12689.8
5591,12690.1
5592,12690.1
5593,12690.5
5594,12690.6
5595,12690.8
5596,12690.8
5597,12691.0
5598,12692.4
5599,12692.7
5600,12692.7
5601,12693.0
5602,12693.1
5603,12693.7
5604,12693.9
5605,12694.9
5606,12694.9
5607,12694.9
5608,12694.9
5609,12695.6
5610,12695.6
5611,12695.7
5612,12695.8
5613,12696.5
5614,12696.6
5615,12697.3
5616,12697.6
5617,12697.6
5618,12697.8
5619,12697.9
5620,12698.2
5621,12699.2
5622,12699.5
5623,12700.0
5624,12700.4
5625,12700.4
5626,12700.6
5627,12700.7
5628,12700.9
5629,12700.9
5630,12701.0
5631,12701.1
5632,12701.6
5633,12701.8
5634,12701.8
5635,12702.5
5636,12702.9
5637,12703.0
5638,12703.3
5639,12703.3
5640,12703.5
5641,12703.8
5642,12703.8
5643,12704.0
5644,12704.2
5645,12704.6
5646,12704.7
5647,12704.9
5648,12705.6
5649,12705.7
5650,12706.2
5651,12706.6
5652,12706.8
5653,12706.8
5654,12707.1
5655,12707.1
5656,12708.4
5657,12709.4
5658,12709.9
5659,12710.3
5660,12710.8
5661,12710.8
5662,12711.2
5663,12711.7
5664,12711.9
5665,12712.2
5666,12712.3
5667,12712.7
5668,12712.8
5669,12713.2
5670,12713.4
5671,12713.8
5672,12713.8
5673,12714.3
5674,12714.4
5675,12714.5
5676,12715.7
5677,12715.7
5678,12716.0
5679,12716.3
5680,12716.4
5681,12716.7
5682,12717.1
5683,12717.4
5684,12717.4
5685,12717.6
5686,12717.7
5687,12717.9
5688,12718.4
5689,12718.6
5690,12718.7
5691,12718.7
5692,12720.0
5693,12720.0
5694,12720.9
5695,12721.9
5696,12722.5
5697,12723.2
5698,12723.2
5699,12723.5
5700,12723.8
5701,12723.8
5702,12723.9
5703,12724.6
5704,12724.8
5705,12725.3
5706,12725.4
5707,12725.5
5708,12725.6
5709,12726.2
5710,12726.5
5711,12726.7
5712,12727.0
5713,12727.5
5714,12727.7
5715,12727.8
5716,12727.9
5717,12728.1
5718,12728.9
5719,12729.1
5720,12729.4
5721,12729.6
5722,12729.8
5723,12729.9
5724,12730.6
5725,12730.8
5726,12731.7
5727,12733.0
5728,12733.2
5729,12733.2
5730,12733.8
5731,12733.9
5732,12734.1
5733,12734.5
5734,12734.5
5735,12735.2
5736,12736.0
5737,12736.1
5738,12736.2
5739,12736.4
5740,12736.6
5741,12737.2
5742,12738.2
5743,12738.5
5744,12738.7
5745,12738.8
5746,12741.4
5747,12741.6
5748,12741.7
5749,12741.9
5750,12742.0
5751,12742.1
5752,12742.6
5753,12742.6
5754,12742.9
5755,12742.9
5756,12743.3
5757,12743.4
5758,12743.7
5759,12743.8
5760,12744.3
5761,12745.3
5762,12745.4
5763,12746.4
5764,12746.5
5765,12747.3
5766,12747.3
5767,12747.8
5768,12748.0
5769,12748.1
5770,12748.3
5771,12748.6
5772,12749.2
5773,12749.3
5774,12749.8
5775,12750.2
5776,12750.3
5777,12750.4
5778,12750.6
5779,12750.7
5780,12750.9
5781,12751.3
5782,12751.4
5783,12751.4
5784,12751.8
5785,12752.1
5786,12752.5
5787,12752.7
5788,12752.9
5789,12753.6
5790,12754.3
5791,12754.5
5792,12755.3
5793,12755.7
5794,12755.9
5795,12756.9
5796,12757.4
5797,12757.9
5798,12758.2
5799,12758.9
5800,12759.0
5801,12761.0
5802,12761.1
5803,12761.3
5804,12761.4
5805,12761.4
5806,12761.6
5807,12762.0
5808,12762.0
5809,12762.2
5810,12762.3
5811,12762.4
5812,12762.4
5813,12762.8
5814,12762.8
5815,12763.6
5816,12763.7
5817,12764.3
5818,12765.4
5819,12765.8
5820,12765.9
5821,12766.6
5822,12766.7
5823,12767.9
5824,12768.2
5825,12768.3
5826,12768.3
5827,12768.4
5828,12768.4
5829,12769.0
5830,12769.2
5831,12769.6
5832,12769.6
5833,12769.7
5834,12769.8
5835,12770.2
5836,12770.3
5837,12770.6
5838,12770.7
5839,12771.4
5840,12771.9
5841,12772.3
5842,12772.4
5843,12773.6
5844,12774.5
5845,12775.0
5846,12775.1
5847,12775.7
5848,12776.6
5849,12776.7
5850,12777.4
5851,12777.4
5852,12777.7
5853,12777.7
5854,12778.1
5855,12778.4
5856,12778.5
5857,12778.9
5858,12779.7
5859,12779.9
5860,12780.1
5861,12780.2
5862,12780.9
5863,12781.8
5864,12782.3
5865,12782.6
5866,12783.0
5867,12783.1
5868,12783.1
5869,12783.7
5870,12784.2
5871,12784.5
5872,12785.2
5873,12785.3
5874,12786.0
5875,12786.5
5876,12786.6
5877,12786.8
5878,12786.9
5879,12787.7
5880,12788.0
5881,12788.0
5882,12788.1
5883,12788.3
5884,12788.9
5885,12789.1
5886,12789.3
5887,12790.0
5888,12790.1
5889,12791.3
5890,12792.2
5891,12792.8
5892,12793.1
5893,12793.1
5894,12793.3
5895,12793.7
5896,12794.4
5897,12794.5
5898,12794.5
5899,12795.2
5900,12795.2
5901,12795.2
5902,12795.8
5903,12796.0
5904,12796.2
5905,12796.5
5906,12796.9
5907,12797.3
5908,12797.7
5909,12798.0
5910,12798.1
5911,12798.2
5912,12798.4
5913,12798.4
5914,12799.3
5915,12799.4
5916,12799.4
5917,12799.8
5918,12800.0
5919,12800.1
5920,12801.0
5921,12801.2
5922,12801.3
5923,12801.6
5924,12801.7
5925,12802.1
5926,12803.4
5927,12803.8
5928,12803.9
5929,12804.1
5930,12804.2
5931,12804.3
5932,12804.6
5933,12804.7
5934,12805.0
5935,12805.1
5936,12805.3
5937,12805.5
5938,12805.7
5939,12805.7
5940,12805.9
5941,12806.0
5942,12806.3
5943,12806.9
5944,12807.3
5945,12807.5
5946,12807.7
5947,12807.9
5948,12808.6
5949,12809.3
5950,12809.7
5951,12810.0
5952,12810.2
5953,12810.2
5954,12810.9
5955,12811.4
5956,12811.4
5957,12811.7
5958,12813.1
5959,12813.6
5960,12813.8
5961,12814.1
5962,12814.4
5963,12814.6
5964,12814.7
5965,12814.9
5966,12815.0
5967,12815.3
5968,12815.3
5969,12815.8
5970,12815.8
5971,12815.9
5972,12816.5
5973,12816.5
5974,12816.7
5975,12816.9
5976,12817.1
5977,12817.3
5978,12817.5
5979,12817.5
5980,12817.7
5981,12817.7
5982,12817.8
5983,12818.4
5984,12818.5
5985,12819.1
5986,12820.2
5987,12820.4
5988,12820.9
5989,12821.1
5990,12821.2
5991,12822.2
5992,12822.2
5993,12822.4
5994,12823.3
5995,12823.3
5996,12823.6
5997,12823.7
5998,12824.5
5999,12824.6
6000,12825.1
6001,12825.2
6002,12825.9
6003,12826.0
6004,12826.3
6005,12826.5
6006,12826.8
6007,12826.9
6008,12828.1
6009,12829.0
6010,12829.4
6011,12830.2
6012,12830.8
6013,12831.2
6014,12831.3
6015,12831.8
6016,12831.8
6017,12832.2
6018,12832.3
6019,12832.4
6020,12833.2
6021,12833.5
6022,12833.5
6023,12833.9
6024,12834.1
6025,12834.2
6026,12834.8
6027,12834.8
6028,12834.8
6029,12834.9
6030,12835.5
6031,12835.9
6032,12836.1
6033,12836.3
6034,12836.4
6035,12836.4
6036,12836.8
6037,12837.2
6038,12837.8
6039,12838.1
6040,12838.2
6041,12838.4
6042,12838.7
6043,12838.7
6044,12838.8
6045,12839.4
6046,12839.5
6047,12839.6
6048,12839.6
6049,12839.8
6050,12839.8
6051,12839.8
6052,12840.5
6053,12841.0
6054,12841.2
6055,12841.5
6056,12841.9
6057,12843.0
6058,12843.2
6059,12843.4
6060,12845.5
6061,12845.7
6062,12845.8
6063,12845.8
6064,12845.9
6065,12846.0
6066,12846.5
6067,12847.1
6068,12848.5
6069,12848.6
6070,12849.0
6071,12849.1
6072,12849.2
6073,12849.5
6074,12849.7
6075,12849.9
6076,12850.0
6077,12850.3
6078,12850.8
6079,12851.0
6080,12851.4
6081,12851.5
6082,12852.0
6083,12852.9
6084,12854.1
6085,12854.1
6086,12854.2
6087,12854.6
6088,12855.5
6089,12855.6
6090,12855.7
6091,12856.4
6092,12857.4
6093,12857.6
6094,12857.8
6095,12858.3
6096,12859.5
6097,12859.8
6098,12860.0
6099,12860.5
6100,12860.9
6101,12861.0
6102,12861.2
6103,12861.2
6104,12861.3
6105,12862.0
6106,12862.2
6107,12862.5
6108,12862.6
6109,12863.3
6110,12863.4
6111,12863.8
6112,12863.9
6113,12864.1
6114,12864.5
6115,12864.9
6116,12864.9
6117,12865.3
6118,12865.3
6119,12865.6
6120,12866.1
6121,12866.3
6122,12867.8
6123,12867.9
6124,12868.2
6125,12868.2
6126,12868.4
6127,12868.6
6128,12869.1
6129,12870.4
6130,12870.4
6131,12870.6
6132,12870.7
6133,12870.9
6134,12871.6
6135,12871.9
6136,12872.1
6137,12873.4
6138,12873.4
6139,12873.6
6140,12873.6
6141,12874.0
6142,12874.0
6143,12874.4
6144,12875.0
6145,12875.2
6146,12875.2
6147,12876.1
6148,12876.1
6149,12876.2
6150,12876.4
6151,12876.7
6152,12876.8
6153,12877.3
6154,12877.4
6155,12877.8
6156,12878.3
6157,12878.5
6158,12880.3
6159,12880.5
6160,12881.0
6161,12881.7
6162,12881.9
6163,12882.2
6164,12882.4
6165,12882.7
6166,12882.7
6167,12884.5
6168,12885.2
6169,12885.3
6170,12885.5
6171,12886.9
6172,12887.1
6173,12887.3
6174,12889.3
6175,12890.3
6176,12890.5
6177,12890.7
6178,12891.9
6179,12892.2
6180,12892.4
6181,12893.0
6182,12893.8
6183,12894.1
6184,12894.3
6185,12895.2
6186,12895.9
6187,12896.1
6188,12896.7
6189,12897.7
6190,12898.0
6191,12898.0
6192,12898.3
6193,12898.5
6194,12898.9
6195,12899.1
6196,12899.5
6197,12899.6
6198,12899.7
6199,12899.9
6200,12899.9
6201,12900.5
6202,12900.6
6203,12901.5
6204,12902.2
6205,12902.4
6206,12902.4
6207,12902.6
6208,12902.9
6209,12903.1
6210,12903.6
6211,12903.6
6212,12903.7
6213,12903.8
6214,12904.0
6215,12904.0
6216,12904.4
6217,12904.7
6218,12905.0
6219,12905.1
6220,12905.4
6221,12905.6
6222,12905.7
6223,12905.8
6224,12907.0
6225,12907.0
6226,12907.9
6227,12908.5
6228,12908.9
6229,12908.9
6230,12909.0
6231,12909.1
6232,12909.4
6233,12909.6
6234,12909.7
6235,12909.8
6236,12910.0
6237,12910.0
6238,12910.1
6239,12910.7
6240,12911.5
6241,12911.7
6242,12911.7
6243,12911.7
6244,12912.0
6245,12912.3
6246,12913.3
6247,12913.6
6248,12913.9
6249,12915.2
6250,12915.5
6251,12915.5
6252,12915.7
6253,12916.4
6254,12916.6
6255,12916.7
6256,12917.0
6257,12917.2
6258,12918.0
6259,12918.1
6260,12918.1
6261,12918.6
6262,12918.8
6263,12918.9
6264,12919.1
6265,12920.0
6266,12920.0
6267,12920.7
6268,12921.1
6269,12921.2
6270,12921.8
6271,12922.5
6272,12922.5
6273,12922.5
6274,12922.7
6275,12922.8
6276,12922.9
6277,12923.1
6278,12923.1
6279,12923.2
6280,12923.2
6281,12924.1
6282,12924.3
6283,12924.6
6284,12924.6
6285,12924.8
6286,12924.9
6287,12925.0
6288,12925.1
6289,12925.1
6290,12925.5
6291,12926.3
6292,12926.8
6293,12926.8
6294,12926.9
6295,12926.9
6296,12927.6
6297,12927.8
6298,12928.2
6299,12928.4
6300,12928.4
6301,12929.1
6302,12929.1
6303,12929.2
6304,12929.2
6305,12929.4
6306,12929.5
6307,12929.7
6308,12930.4
6309,12930.6
6310,12931.0
6311,12932.6
6312,12932.8
6313,12933.1
6314,12933.3
6315,12933.3
6316,12933.6
6317,12933.8
6318,12933.9
6319,12934.2
6320,12934.4
6321,12935.5
6322,12935.7
6323,12935.9
6324,12936.3
6325,12936.5
6326,12936.9
6327,12937.3
6328,12937.4
6329,12937.5
6330,12937.7
6331,12938.1
6332,12938.2
6333,12938.4
6334,12939.0
6335,12939.7
6336,12940.0
6337,12940.1
6338,12940.1
6339,12940.3
6340,12940.3
6341,12940.7
6342,12940.7
6343,12940.8
6344,12941.6
6345,12941.6
6346,12942.2
6347,12942.3
6348,12942.6
6349,12943.4
6350,12943.8
6351,12943.8
6352,12943.8
6353,12944.8
6354,12944.8
6355,12945.0
6356,12945.3
6357,12946.0
6358,12946.5
6359,12947.1
6360,12947.1
6361,12948.0
6362,12948.0
6363,12948.3
6364,12949.5
6365,12949.5
6366,12950.0
6367,12950.3
6368,12950.4
6369,12950.7
6370,12951.2
6371,12951.4
6372,12952.3
6373,12952.4
6374,12953.4
6375,12953.5
6376,12953.6
6377,12954.4
6378,12955.5
6379,12956.6
6380,12956.6
6381,12957.1
6382,12957.7
6383,12958.1
6384,12958.4
6385,12958.8
6386,12959.1
6387,12960.1
6388,12960.7
6389,12960.7
6390,12961.0
6391,12961.1
6392,12962.0
6393,12962.1
6394,12962.3
6395,12962.6
6396,12962.8
6397,12963.7
6398,12964.0
6399,12964.3
6400,12964.4
6401,12964.4
6402,12964.5
6403,12964.7
6404,12965.2
6405,12965.6
6406,12966.1
6407,12966.3
6408,12966.6
6409,12966.9
6410,12966.9
6411,12967.7
6412,12967.8
6413,12967.9
6414,12968.4
6415,12968.4
6416,12968.5
6417,12968.8
6418,12968.8
6419,12969.1
6420,12969.1
6421,12969.4
6422,12969.6
6423,12970.0
6424,12970.4
6425,12970.4
6426,12971.4
6427,12971.6
6428,12973.4
6429,12973.4
6430,12973.7
6431,12974.3
6432,12974.7
6433,12975.1
6434,12975.3
6435,12975.5
6436,12975.6
6437,12975.9
6438,12976.1
6439,12976.8
6440,12976.8
6441,12977.7
6442,12978.0
6443,12978.2
6444,12978.2
6445,12978.5
6446,12978.7
6447,12978.8
6448,12980.0
6449,12980.0
6450,12980.1
6451,12980.8
6452,12980.9
6453,12981.1
6454,12981.2
6455,12981.3
6456,12981.5
6457,12981.5
6458,12981.5
6459,12981.8
6460,12981.9
6461,12981.9
6462,12982.5
6463,12983.4
6464,12983.5
6465,12983.6
6466,12983.7
6467,12984.1
6468,12984.2
6469,12984.3
6470,12984.4
6471,12984.4
6472,12984.6
6473,12984.6
6474,12984.6
6475,12984.9
6476,12985.5
6477,12986.1
6478,12986.3
6479,12986.4
6480,12986.7
6481,12986.8
6482,12986.9
6483,12987.4
6484,12987.9
6485,12988.4
6486,12989.3
6487,12989.6
6488,12989.8
6489,12990.0
6490,12991.0
6491,12991.1
6492,12991.3
6493,12991.4
6494,12991.6
6495,12992.3
6496,12992.9
6497,12993.5
6498,12993.6
6499,12993.9
6500,12994.8
6501,12995.7
6502,12996.0
6503,12996.5
6504,12997.0
6505,12998.1
6506,12999.6
6507,13000.0
6508,13000.0
6509,13000.0
6510,13000.2
6511,13000.6
6512,13000.6
6513,13001.2
6514,13001.4
6515,13001.4
6516,13001.5
6517,13001.7
6518,13001.9
6519,13002.0
6520,13002.2
6521,13003.8
6522,13004.0
6523,13004.6
6524,13004.6
6525,13004.8
6526,13004.9
6527,13004.9
6528,13005.7
6529,13006.3
6530,13006.6
6531,13006.9
6532,13007.0
6533,13007.5
6534,13008.0
6535,13008.0
6536,13008.6
6537,13009.1
6538,13010.2
6539,13010.2
6540,13011.2
6541,13011.7
6542,13011.8
6543,13012.0
6544,13012.1
6545,13012.5
6546,13012.9
6547,13013.4
6548,13014.4
6549,13014.4
6550,13015.2
6551,13015.3
6552,13015.5
6553,13015.7
6554,13016.6
6555,13017.5
6556,13017.7
6557,13017.7
6558,13017.7
6559,13018.5
6560,13018.5
6561,13018.5
6562,13018.6
6563,13018.7
6564,13019.2
6565,13019.5
6566,13019.6
6567,13019.8
6568,13020.4
6569,13021.0
6570,13021.8
6571,13022.2
6572,13022.9
6573,13023.1
6574,13024.0
6575,13024.2
6576,13024.5
6577,13025.5
6578,13025.6
6579,13026.2
6580,13026.5
6581,13026.8
6582,13027.4
6583,13027.7
6584,13027.8
6585,13028.4
6586,13029.2
6587,13030.7
6588,13031.1
6589,13031.1
6590,13032.0
6591,13033.2
6592,13033.6
6593,13034.1
6594,13034.3
6595,13034.8
6596,13034.9
6597,13035.0
6598,13035.2
6599,13035.3
6600,13035.9
6601,13036.7
6602,13036.8
6603,13036.8
6604,13037.6
6605,13037.9
6606,13037.9
6607,13038.6
6608,13039.1
6609,13039.2
6610,13039.6
6611,13039.8
6612,13040.7
6613,13041.0
6614,13041.2
6615,13041.3
6616,13041.6
6617,13041.6
6618,13041.8
6619,13041.8
6620,13042.6
6621,13042.8
6622,13042.9
6623,13043.1
6624,13043.4
6625,13043.6
6626,13043.8
6627,13044.2
6628,13044.2
6629,13044.6
6630,13044.8
6631,13045.1
6632,13045.4
6633,13045.5
6634,13045.6
6635,13046.4
6636,13046.6
6637,13046.8
6638,13048.0
6639,13048.0
6640,13048.7
6641,13049.5
6642,13049.7
6643,13050.0
6644,13050.3
6645,13050.4
6646,13050.4
6647,13050.9
6648,13051.0
6649,13051.1
6650,13051.6
6651,13052.2
6652,13052.4
6653,13052.6
6654,13052.9
6655,13053.4
6656,13053.7
6657,13054.1
6658,13054.3
6659,13054.9
6660,13054.9
6661,13055.7
6662,13055.7
6663,13056.1
6664,13057.2
6665,13057.5
6666,13057.5
6667,13057.6
6668,13058.5
6669,13059.3
6670,13059.3
6671,13059.8
6672,13059.8
6673,13060.0
6674,13060.2
6675,13060.4
6676,13060.4
6677,13060.4
6678,13061.2
6679,13061.4
6680,13062.0
6681,13063.0
6682,13063.6
6683,13063.8
6684,13064.1
6685,13064.7
6686,13065.5
6687,13065.8
6688,13066.6
6689,13067.1
6690,13067.3
6691,13067.6
6692,13067.8
6693,13068.3
6694,13068.3
6695,13068.6
6696,13068.9
6697,13069.3
6698,13070.6
6699,13070.7
6700,13071.0
6701,13071.7
6702,13071.9
6703,13072.6
6704,13072.7
6705,13072.7
6706,13072.9
6707,13073.0
6708,13073.4
6709,13073.6
6710,13074.2
6711,13075.1
6712,13075.6
6713,13075.7
6714,13076.0
6715,13076.4
6716,13076.8
6717,13076.8
6718,13076.9
6719,13077.1
6720,13077.2
6721,13077.7
6722,13078.2
6723,13078.4
6724,13078.7
6725,13079.6
6726,13080.2
6727,13080.7
6728,13080.9
6729,13081.0
6730,13081.0
6731,13081.4
6732,13082.4
6733,13082.5
6734,13082.7
6735,13083.1
6736,13083.3
6737,13084.5
6738,13084.6
6739,13084.7
6740,13084.8
6741,13085.1
6742,13085.2
6743,13085.3
6744,13085.7
6745,13085.8
6746,13085.8
6747,13086.0
6748,13086.1
6749,13086.5
6750,13086.8
6751,13087.3
6752,13087.4
6753,13087.6
6754,13089.6
6755,13090.2
6756,13091.3
6757,13092.5
6758,13092.6
6759,13092.9
6760,13093.4
6761,13093.6
6762,13094.0
6763,13094.0
6764,13094.5
6765,13095.5
6766,13095.6
6767,13096.6
6768,13096.8
6769,13097.0
6770,13097.4
6771,13097.9
6772,13098.2
6773,13098.8
6774,13099.4
6775,13099.5
6776,13100.3
6777,13100.4
6778,13102.6
6779,13102.8
6780,13103.8
6781,13104.4
6782,13104.5
6783,13104.6
6784,13104.7
6785,13104.9
6786,13105.5
6787,13105.7
6788,13106.5
6789,13106.6
6790,13107.1
6791,13107.2
6792,13107.3
6793,13107.8
6794,13107.8
6795,13108.0
6796,13108.5
6797,13108.7
6798,13109.4
6799,13110.4
6800,13110.4
6801,13110.6
6802,13110.8
6803,13111.1
6804,13111.2
6805,13111.5
6806,13111.6
6807,13112.3
6808,13112.3
6809,13112.7
6810,13112.9
6811,13113.0
6812,13113.3
6813,13113.5
6814,13113.6
6815,13114.0
6816,13114.7
6817,13114.7
6818,13114.8
6819,13114.8
6820,13114.8
6821,13114.8
6822,13115.0
6823,13115.1
6824,13115.5
6825,13115.9
6826,13116.1
6827,13116.3
6828,13116.3
6829,13116.4
6830,13116.5
6831,13116.6
6832,13116.9
6833,13117.1
6834,13117.2
6835,13118.2
6836,13118.2
6837,13119.0
6838,13119.2
6839,13119.8
6840,13119.9
6841,13119.9
6842,13121.1
6843,13121.7
6844,13121.9
6845,13122.2
6846,13122.2
6847,13122.2
6848,13123.0
6849,13123.4
6850,13123.6
6851,13124.0
6852,13124.6
6853,13124.7
6854,13124.8
6855,13125.2
6856,13125.4
6857,13125.5
6858,13125.9
6859,13127.0
6860,13127.0
6861,13127.1
6862,13127.7
6863,13128.5
6864,13128.6
6865,13128.7
6866,13129.7
6867,13129.7
6868,13130.0
6869,13130.3
6870,13130.6
6871,13130.6
6872,13130.8
6873,13131.8
6874,13132.3
6875,13132.5
6876,13132.5
6877,13132.7
6878,13132.8
6879,13133.6
6880,13133.8
6881,13134.2
6882,13134.4
6883,13134.4
6884,13134.5
6885,13134.8
6886,13135.5
6887,13135.7
6888,13135.7
6889,13136.0
6890,13136.9
6891,13137.3
6892,13137.7
6893,13138.1
6894,13138.2
6895,13138.3
6896,13138.4
6897,13138.6
6898,13138.9
6899,13139.0
6900,13139.1
6901,13139.1
6902,13139.3
6903,13139.3
6904,13139.6
6905,13139.8
6906,13139.9
6907,13140.9
6908,13141.5
6909,13142.0
6910,13142.3
6911,13142.4
6912,13142.5
6913,13142.8
6914,13143.0
6915,13143.0
6916,13143.6
6917,13144.1
6918,13144.4
6919,13144.5
6920,13144.7
6921,13144.7
6922,13144.8
6923,13145.0
6924,13146.0
6925,13146.2
6926,13147.1
6927,13147.1
6928,13147.4
6929,13147.6
6930,13148.0
6931,13148.5
6932,13148.9
6933,13149.1
6934,13149.1
6935,13149.5
6936,13149.6
6937,13149.6
6938,13149.7
6939,13150.1
6940,13150.2
6941,13150.4
6942,13151.2
6943,13151.3
6944,13151.3
6945,13151.6
6946,13151.8
6947,13151.8
6948,13151.9
6949,13152.3
6950,13152.4
6951,13152.6
6952,13152.8
6953,13153.4
6954,13153.5
6955,13153.7
6956,13154.4
6957,13154.7
6958,13154.8
6959,13155.6
6960,13156.5
6961,13156.8
6962,13157.7
6963,13157.9
6964,13158.3
6965,13158.8
6966,13158.8
6967,13159.0
6968,13160.0
6969,13160.4
6970,13160.6
6971,13161.2
6972,13161.4
6973,13161.4
6974,13161.8
6975,13162.1
6976,13162.1
6977,13164.0
6978,13164.1
6979,13164.4
6980,13165.0
6981,13165.0
6982,13165.4
6983,13166.0
6984,13166.2
6985,13166.5
6986,13166.9
6987,13167.3
6988,13167.5
6989,13167.6
6990,13167.6
6991,13167.7
6992,13167.8
6993,13168.7
6994,13169.5
6995,13169.6
6996,13170.6
6997,13171.0
6998,13171.3
6999,13171.5
7000,13171.7
7001,13171.7
7002,13173.4
7003,13173.5
7004,13173.7
7005,13174.2
7006,13174.3
7007,13175.8
7008,13176.0
7009,13177.3
7010,13177.6
7011,13177.7
7012,13178.8
7013,13179.0
7014,13179.5
7015,13179.9
7016,13180.1
7017,13180.3
7018,13180.6
7019,13181.7
7020,13182.4
7021,13182.4
7022,13183.0
7023,13183.6
7024,13183.9
7025,13184.8
7026,13184.9
7027,13185.0
7028,13185.3
7029,13185.4
7030,13185.7
7031,13185.9
7032,13185.9
7033,13185.9
7034,13186.0
7035,13186.3
7036,13186.4
7037,13186.7
7038,13186.8
7039,13186.8
7040,13186.9
7041,13187.9
7042,13188.0
7043,13188.0
7044,13188.2
7045,13188.4
7046,13188.6
7047,13188.7
7048,13190.5
7049,13192.2
7050,13192.3
7051,13195.0
7052,13195.1
7053,13195.3
7054,13195.6
7055,13195.9
7056,13196.4
7057,13196.4
7058,13196.5
7059,13196.9
7060,13197.7
7061,13198.1
7062,13198.1
7063,13198.3
7064,13198.6
7065,13198.7
7066,13199.2
7067,13199.8
7068,13199.9
7069,13200.2
7070,13200.8
7071,13201.4
7072,13201.8
7073,13202.0
7074,13202.4
7075,13202.4
7076,13202.6
7077,13203.5
7078,13204.5
7079,13205.0
7080,13206.5
7081,13206.5
7082,13206.6
7083,13206.8
7084,13207.7
7085,13208.7
7086,13208.8
7087,13209.8
7088,13211.2
7089,13211.5
7090,13211.6
7091,13211.8
7092,13212.0
7093,13212.5
7094,13212.6
7095,13212.8
7096,13212.8
7097,13212.8
7098,13213.1
7099,13213.5
7100,13213.9
7101,13214.1
7102,13214.2
7103,13215.1
7104,13215.9
7105,13216.3
7106,13216.5
7107,13217.1
7108,13217.2
7109,13218.1
7110,13218.2
7111,13218.3
